Pessoa;Pergunta;Idade;Sexo;Classe
162;Se faz academia ou pratica esportes de modo geral;2 - JOVEM;Masculino;E
162;Se gosta de ir em shows;2 - JOVEM;Masculino;E
162;Se gosta de viajar e com que frequência;2 - JOVEM;Masculino;E
162;Se o celular é pós pago ou pré pago;2 - JOVEM;Masculino;E
162;Sobre a operadora de TV a cabo (Claro, Vivo, NET e etc);2 - JOVEM;Masculino;E
162;Se tem intenção de comprar algum produto específico (um IPhone por exemplo);2 - JOVEM;Masculino;E
163;Lojas preferidas (Americanas, Carrefour, Amazon, Magazine Luiza e etc);3 - ADULTO;Masculino;C
163;Aniversário e outras datas festivas (Casamento por exemplo);3 - ADULTO;Masculino;C
163;Se possui animais de estimação;3 - ADULTO;Masculino;C
163;Informações sociais como sexo, idade, estado civil por exemplo;3 - ADULTO;Masculino;C
163;Se possui smartphone?;3 - ADULTO;Masculino;C
163;Se possui filhos menores de 12 anos;3 - ADULTO;Masculino;C
163;Se possui filhos menores de 18 anos;3 - ADULTO;Masculino;C
163;Se possui casa própria ou se é alugada;3 - ADULTO;Masculino;C
163;Sobre a profissão que exerce;3 - ADULTO;Masculino;C
163;Se faz academia ou pratica esportes de modo geral;3 - ADULTO;Masculino;C
163;Se tem intenção de comprar algum produto específico (um IPhone por exemplo);3 - ADULTO;Masculino;C
164;Características do veículo (marca, ano e etc);1 - ADOLESCENTE;Masculino;B
164;Meio de pagamento preferido (dinheiro, cartão de débito, cartão de crédito e etc);1 - ADOLESCENTE;Masculino;B
164;Lojas preferidas (Americanas, Carrefour, Amazon, Magazine Luiza e etc);1 - ADOLESCENTE;Masculino;B
164;Aniversário e outras datas festivas (Casamento por exemplo);1 - ADOLESCENTE;Masculino;B
164;Se possui animais de estimação;1 - ADOLESCENTE;Masculino;B
164;Informações sociais como sexo, idade, estado civil por exemplo;1 - ADOLESCENTE;Masculino;B
164;Se costuma comprar por impulso ou pesquisa bastante antes de comprar;1 - ADOLESCENTE;Masculino;B
164;A frequência com que compra pela internet (semanal, quinzenal, mensal e etc);1 - ADOLESCENTE;Masculino;B
164;Se possui smartphone?;1 - ADOLESCENTE;Masculino;B
164;Se costuma comprar parcelado ou à vista?;1 - ADOLESCENTE;Masculino;B
164;Sobre o meio de comunicação preferido? (Rádio, TV, Internet, Revistas e etc);1 - ADOLESCENTE;Masculino;B
164;Sobre rede social preferida? (Facebook, Twitter, Instagram e etc);1 - ADOLESCENTE;Masculino;B
164;Se possui filhos menores de 12 anos;1 - ADOLESCENTE;Masculino;B
164;Se possui filhos menores de 18 anos;1 - ADOLESCENTE;Masculino;B
164;Se possui casa própria ou se é alugada;1 - ADOLESCENTE;Masculino;B
164;Se os filhos estudam em colégio particular;1 - ADOLESCENTE;Masculino;B
164;Sobre a profissão que exerce;1 - ADOLESCENTE;Masculino;B
164;Se faz academia ou pratica esportes de modo geral;1 - ADOLESCENTE;Masculino;B
164;Se gosta de ir em shows;1 - ADOLESCENTE;Masculino;B
164;Se tem plano de saúde;1 - ADOLESCENTE;Masculino;B
164;Se possui seguro de vida, de imóvel ou de carro;1 - ADOLESCENTE;Masculino;B
164;Se gosta de viajar e com que frequência;1 - ADOLESCENTE;Masculino;B
164;Sobre a sua operadora de telefonia (Claro, Vivo e etc);1 - ADOLESCENTE;Masculino;B
164;Se o celular é pós pago ou pré pago;1 - ADOLESCENTE;Masculino;B
164;Sobre a operadora de TV a cabo (Claro, Vivo, NET e etc);1 - ADOLESCENTE;Masculino;B
164;Se tem intenção de comprar algum produto específico (um IPhone por exemplo);1 - ADOLESCENTE;Masculino;B
165;Aniversário e outras datas festivas (Casamento por exemplo);4 - MADURO;Masculino;B
165;Informações sociais como sexo, idade, estado civil por exemplo;4 - MADURO;Masculino;B
165;Se possui smartphone?;4 - MADURO;Masculino;B
165;Sobre o meio de comunicação preferido? (Rádio, TV, Internet, Revistas e etc);4 - MADURO;Masculino;B
165;Se possui casa própria ou se é alugada;4 - MADURO;Masculino;B
165;Sobre a profissão que exerce;4 - MADURO;Masculino;B
165;Se gosta de viajar e com que frequência;4 - MADURO;Masculino;B
166;Características do veículo (marca, ano e etc);2 - JOVEM;Masculino;B
166;Se possui animais de estimação;2 - JOVEM;Masculino;B
166;Informações sociais como sexo, idade, estado civil por exemplo;2 - JOVEM;Masculino;B
166;Se possui smartphone?;2 - JOVEM;Masculino;B
166;Sobre o meio de comunicação preferido? (Rádio, TV, Internet, Revistas e etc);2 - JOVEM;Masculino;B
166;Sobre rede social preferida? (Facebook, Twitter, Instagram e etc);2 - JOVEM;Masculino;B
166;Se possui filhos menores de 12 anos;2 - JOVEM;Masculino;B
166;Se possui filhos menores de 18 anos;2 - JOVEM;Masculino;B
166;Se possui casa própria ou se é alugada;2 - JOVEM;Masculino;B
166;Sobre a profissão que exerce;2 - JOVEM;Masculino;B
166;Se gosta de viajar e com que frequência;2 - JOVEM;Masculino;B
166;Sobre a sua operadora de telefonia (Claro, Vivo e etc);2 - JOVEM;Masculino;B
166;Se tem intenção de comprar algum produto específico (um IPhone por exemplo);2 - JOVEM;Masculino;B
167;Características do veículo (marca, ano e etc);2 - JOVEM;Masculino;C
167;Meio de pagamento preferido (dinheiro, cartão de débito, cartão de crédito e etc);2 - JOVEM;Masculino;C
167;Lojas preferidas (Americanas, Carrefour, Amazon, Magazine Luiza e etc);2 - JOVEM;Masculino;C
167;Aniversário e outras datas festivas (Casamento por exemplo);2 - JOVEM;Masculino;C
167;Se possui animais de estimação;2 - JOVEM;Masculino;C
167;Informações sociais como sexo, idade, estado civil por exemplo;2 - JOVEM;Masculino;C
167;Se costuma comprar por impulso ou pesquisa bastante antes de comprar;2 - JOVEM;Masculino;C
167;A frequência com que compra pela internet (semanal, quinzenal, mensal e etc);2 - JOVEM;Masculino;C
167;Se possui smartphone?;2 - JOVEM;Masculino;C
167;Se costuma comprar parcelado ou à vista?;2 - JOVEM;Masculino;C
167;Sobre o meio de comunicação preferido? (Rádio, TV, Internet, Revistas e etc);2 - JOVEM;Masculino;C
167;Sobre rede social preferida? (Facebook, Twitter, Instagram e etc);2 - JOVEM;Masculino;C
167;Se possui filhos menores de 12 anos;2 - JOVEM;Masculino;C
167;Se possui filhos menores de 18 anos;2 - JOVEM;Masculino;C
167;Se possui casa própria ou se é alugada;2 - JOVEM;Masculino;C
167;Se os filhos estudam em colégio particular;2 - JOVEM;Masculino;C
167;Sobre a profissão que exerce;2 - JOVEM;Masculino;C
167;Se faz academia ou pratica esportes de modo geral;2 - JOVEM;Masculino;C
167;Se gosta de ir em shows;2 - JOVEM;Masculino;C
167;Se tem plano de saúde;2 - JOVEM;Masculino;C
167;Se possui seguro de vida, de imóvel ou de carro;2 - JOVEM;Masculino;C
167;Se gosta de viajar e com que frequência;2 - JOVEM;Masculino;C
167;Sobre a sua operadora de telefonia (Claro, Vivo e etc);2 - JOVEM;Masculino;C
167;Se o celular é pós pago ou pré pago;2 - JOVEM;Masculino;C
167;Sobre a operadora de TV a cabo (Claro, Vivo, NET e etc);2 - JOVEM;Masculino;C
167;Se tem intenção de comprar algum produto específico (um IPhone por exemplo);2 - JOVEM;Masculino;C
168;Características do veículo (marca, ano e etc);1 - ADOLESCENTE;Masculino;E
168;Lojas preferidas (Americanas, Carrefour, Amazon, Magazine Luiza e etc);1 - ADOLESCENTE;Masculino;E
168;Se costuma comprar por impulso ou pesquisa bastante antes de comprar;1 - ADOLESCENTE;Masculino;E
168;Se possui smartphone?;1 - ADOLESCENTE;Masculino;E
168;Sobre rede social preferida? (Facebook, Twitter, Instagram e etc);1 - ADOLESCENTE;Masculino;E
168;Se possui casa própria ou se é alugada;1 - ADOLESCENTE;Masculino;E
168;Se os filhos estudam em colégio particular;1 - ADOLESCENTE;Masculino;E
168;Sobre a sua operadora de telefonia (Claro, Vivo e etc);1 - ADOLESCENTE;Masculino;E
169;Eu não responderia à nenhuma destas questões;4 - MADURO;Masculino;D
170;Características do veículo (marca, ano e etc);2 - JOVEM;Masculino;E
171;Meio de pagamento preferido (dinheiro, cartão de débito, cartão de crédito e etc);4 - MADURO;Masculino;D
171;Aniversário e outras datas festivas (Casamento por exemplo);4 - MADURO;Masculino;D
171;Sobre o meio de comunicação preferido? (Rádio, TV, Internet, Revistas e etc);4 - MADURO;Masculino;D
171;Se possui filhos menores de 18 anos;4 - MADURO;Masculino;D
171;Se possui casa própria ou se é alugada;4 - MADURO;Masculino;D
171;Sobre a profissão que exerce;4 - MADURO;Masculino;D
171;Se gosta de ir em shows;4 - MADURO;Masculino;D
171;Se possui seguro de vida, de imóvel ou de carro;4 - MADURO;Masculino;D
171;Sobre a sua operadora de telefonia (Claro, Vivo e etc);4 - MADURO;Masculino;D
171;Sobre a operadora de TV a cabo (Claro, Vivo, NET e etc);4 - MADURO;Masculino;D
171;Se tem intenção de comprar algum produto específico (um IPhone por exemplo);4 - MADURO;Masculino;D
172;Meio de pagamento preferido (dinheiro, cartão de débito, cartão de crédito e etc);2 - JOVEM;Masculino;C
172;A frequência com que compra pela internet (semanal, quinzenal, mensal e etc);2 - JOVEM;Masculino;C
172;Se possui smartphone?;2 - JOVEM;Masculino;C
172;Se costuma comprar parcelado ou à vista?;2 - JOVEM;Masculino;C
172;Sobre o meio de comunicação preferido? (Rádio, TV, Internet, Revistas e etc);2 - JOVEM;Masculino;C
172;Se os filhos estudam em colégio particular;2 - JOVEM;Masculino;C
173;Lojas preferidas (Americanas, Carrefour, Amazon, Magazine Luiza e etc);1 - ADOLESCENTE;Masculino;E
174;Lojas preferidas (Americanas, Carrefour, Amazon, Magazine Luiza e etc);4 - MADURO;Masculino;D
174;Aniversário e outras datas festivas (Casamento por exemplo);4 - MADURO;Masculino;D
174;Se possui animais de estimação;4 - MADURO;Masculino;D
174;Informações sociais como sexo, idade, estado civil por exemplo;4 - MADURO;Masculino;D
174;Se costuma comprar por impulso ou pesquisa bastante antes de comprar;4 - MADURO;Masculino;D
174;Se possui smartphone?;4 - MADURO;Masculino;D
174;Se costuma comprar parcelado ou à vista?;4 - MADURO;Masculino;D
174;Sobre o meio de comunicação preferido? (Rádio, TV, Internet, Revistas e etc);4 - MADURO;Masculino;D
174;Sobre rede social preferida? (Facebook, Twitter, Instagram e etc);4 - MADURO;Masculino;D
174;Se possui filhos menores de 12 anos;4 - MADURO;Masculino;D
174;Se possui filhos menores de 18 anos;4 - MADURO;Masculino;D
174;Se possui casa própria ou se é alugada;4 - MADURO;Masculino;D
174;Se os filhos estudam em colégio particular;4 - MADURO;Masculino;D
174;Sobre a profissão que exerce;4 - MADURO;Masculino;D
174;Se faz academia ou pratica esportes de modo geral;4 - MADURO;Masculino;D
174;Se tem plano de saúde;4 - MADURO;Masculino;D
174;Se possui seguro de vida, de imóvel ou de carro;4 - MADURO;Masculino;D
174;Se gosta de viajar e com que frequência;4 - MADURO;Masculino;D
174;Sobre a sua operadora de telefonia (Claro, Vivo e etc);4 - MADURO;Masculino;D
174;Se o celular é pós pago ou pré pago;4 - MADURO;Masculino;D
174;Sobre a operadora de TV a cabo (Claro, Vivo, NET e etc);4 - MADURO;Masculino;D
174;Se tem intenção de comprar algum produto específico (um IPhone por exemplo);4 - MADURO;Masculino;D
174;Eu não responderia à nenhuma destas questões;4 - MADURO;Masculino;D
175;Se possui smartphone?;3 - ADULTO;Masculino;B
176;Características do veículo (marca, ano e etc);2 - JOVEM;Masculino;B
176;Meio de pagamento preferido (dinheiro, cartão de débito, cartão de crédito e etc);2 - JOVEM;Masculino;B
176;Lojas preferidas (Americanas, Carrefour, Amazon, Magazine Luiza e etc);2 - JOVEM;Masculino;B
176;Aniversário e outras datas festivas (Casamento por exemplo);2 - JOVEM;Masculino;B
176;Se possui animais de estimação;2 - JOVEM;Masculino;B
176;Informações sociais como sexo, idade, estado civil por exemplo;2 - JOVEM;Masculino;B
176;Se costuma comprar por impulso ou pesquisa bastante antes de comprar;2 - JOVEM;Masculino;B
176;A frequência com que compra pela internet (semanal, quinzenal, mensal e etc);2 - JOVEM;Masculino;B
176;Se possui smartphone?;2 - JOVEM;Masculino;B
176;Se costuma comprar parcelado ou à vista?;2 - JOVEM;Masculino;B
176;Sobre o meio de comunicação preferido? (Rádio, TV, Internet, Revistas e etc);2 - JOVEM;Masculino;B
176;Sobre rede social preferida? (Facebook, Twitter, Instagram e etc);2 - JOVEM;Masculino;B
176;Se possui filhos menores de 12 anos;2 - JOVEM;Masculino;B
176;Se possui filhos menores de 18 anos;2 - JOVEM;Masculino;B
176;Se possui casa própria ou se é alugada;2 - JOVEM;Masculino;B
176;Se os filhos estudam em colégio particular;2 - JOVEM;Masculino;B
176;Sobre a profissão que exerce;2 - JOVEM;Masculino;B
176;Se faz academia ou pratica esportes de modo geral;2 - JOVEM;Masculino;B
176;Se gosta de ir em shows;2 - JOVEM;Masculino;B
176;Se tem plano de saúde;2 - JOVEM;Masculino;B
176;Se possui seguro de vida, de imóvel ou de carro;2 - JOVEM;Masculino;B
176;Se gosta de viajar e com que frequência;2 - JOVEM;Masculino;B
176;Sobre a sua operadora de telefonia (Claro, Vivo e etc);2 - JOVEM;Masculino;B
176;Se o celular é pós pago ou pré pago;2 - JOVEM;Masculino;B
176;Sobre a operadora de TV a cabo (Claro, Vivo, NET e etc);2 - JOVEM;Masculino;B
176;Se tem intenção de comprar algum produto específico (um IPhone por exemplo);2 - JOVEM;Masculino;B
177;Meio de pagamento preferido (dinheiro, cartão de débito, cartão de crédito e etc);5 - MELHOR IDADE;Masculino;D
177;Aniversário e outras datas festivas (Casamento por exemplo);5 - MELHOR IDADE;Masculino;D
177;Se costuma comprar por impulso ou pesquisa bastante antes de comprar;5 - MELHOR IDADE;Masculino;D
177;Se costuma comprar parcelado ou à vista?;5 - MELHOR IDADE;Masculino;D
177;Sobre o meio de comunicação preferido? (Rádio, TV, Internet, Revistas e etc);5 - MELHOR IDADE;Masculino;D
177;Se possui casa própria ou se é alugada;5 - MELHOR IDADE;Masculino;D
177;Se faz academia ou pratica esportes de modo geral;5 - MELHOR IDADE;Masculino;D
177;Se possui seguro de vida, de imóvel ou de carro;5 - MELHOR IDADE;Masculino;D
177;Se o celular é pós pago ou pré pago;5 - MELHOR IDADE;Masculino;D
178;Se possui smartphone?;2 - JOVEM;Masculino;D
178;Sobre rede social preferida? (Facebook, Twitter, Instagram e etc);2 - JOVEM;Masculino;D
178;Se possui filhos menores de 12 anos;2 - JOVEM;Masculino;D
178;Sobre a sua operadora de telefonia (Claro, Vivo e etc);2 - JOVEM;Masculino;D
179;Características do veículo (marca, ano e etc);3 - ADULTO;Masculino;B
179;Aniversário e outras datas festivas (Casamento por exemplo);3 - ADULTO;Masculino;B
179;Se possui smartphone?;3 - ADULTO;Masculino;B
179;Se costuma comprar parcelado ou à vista?;3 - ADULTO;Masculino;B
179;Se os filhos estudam em colégio particular;3 - ADULTO;Masculino;B
179;Sobre a sua operadora de telefonia (Claro, Vivo e etc);3 - ADULTO;Masculino;B
180;Lojas preferidas (Americanas, Carrefour, Amazon, Magazine Luiza e etc);2 - JOVEM;Masculino;E
181;Características do veículo (marca, ano e etc);3 - ADULTO;Masculino;E
181;Meio de pagamento preferido (dinheiro, cartão de débito, cartão de crédito e etc);3 - ADULTO;Masculino;E
181;Aniversário e outras datas festivas (Casamento por exemplo);3 - ADULTO;Masculino;E
182;Aniversário e outras datas festivas (Casamento por exemplo);2 - JOVEM;Masculino;D
182;A frequência com que compra pela internet (semanal, quinzenal, mensal e etc);2 - JOVEM;Masculino;D
182;Se possui smartphone?;2 - JOVEM;Masculino;D
182;Sobre a operadora de TV a cabo (Claro, Vivo, NET e etc);2 - JOVEM;Masculino;D
183;Características do veículo (marca, ano e etc);3 - ADULTO;Masculino;D
183;Meio de pagamento preferido (dinheiro, cartão de débito, cartão de crédito e etc);3 - ADULTO;Masculino;D
183;Lojas preferidas (Americanas, Carrefour, Amazon, Magazine Luiza e etc);3 - ADULTO;Masculino;D
183;Aniversário e outras datas festivas (Casamento por exemplo);3 - ADULTO;Masculino;D
183;Se possui animais de estimação;3 - ADULTO;Masculino;D
183;Informações sociais como sexo, idade, estado civil por exemplo;3 - ADULTO;Masculino;D
183;Se costuma comprar por impulso ou pesquisa bastante antes de comprar;3 - ADULTO;Masculino;D
183;A frequência com que compra pela internet (semanal, quinzenal, mensal e etc);3 - ADULTO;Masculino;D
183;Se possui smartphone?;3 - ADULTO;Masculino;D
183;Se costuma comprar parcelado ou à vista?;3 - ADULTO;Masculino;D
183;Sobre o meio de comunicação preferido? (Rádio, TV, Internet, Revistas e etc);3 - ADULTO;Masculino;D
183;Sobre rede social preferida? (Facebook, Twitter, Instagram e etc);3 - ADULTO;Masculino;D
183;Se possui filhos menores de 12 anos;3 - ADULTO;Masculino;D
183;Se possui filhos menores de 18 anos;3 - ADULTO;Masculino;D
183;Se possui casa própria ou se é alugada;3 - ADULTO;Masculino;D
183;Se os filhos estudam em colégio particular;3 - ADULTO;Masculino;D
183;Sobre a profissão que exerce;3 - ADULTO;Masculino;D
183;Se faz academia ou pratica esportes de modo geral;3 - ADULTO;Masculino;D
183;Se gosta de ir em shows;3 - ADULTO;Masculino;D
183;Se tem plano de saúde;3 - ADULTO;Masculino;D
183;Se possui seguro de vida, de imóvel ou de carro;3 - ADULTO;Masculino;D
183;Se gosta de viajar e com que frequência;3 - ADULTO;Masculino;D
183;Sobre a sua operadora de telefonia (Claro, Vivo e etc);3 - ADULTO;Masculino;D
183;Se o celular é pós pago ou pré pago;3 - ADULTO;Masculino;D
183;Sobre a operadora de TV a cabo (Claro, Vivo, NET e etc);3 - ADULTO;Masculino;D
183;Se tem intenção de comprar algum produto específico (um IPhone por exemplo);3 - ADULTO;Masculino;D
183;Eu não responderia à nenhuma destas questões;3 - ADULTO;Masculino;D
184;Informações sociais como sexo, idade, estado civil por exemplo;5 - MELHOR IDADE;Masculino;C
184;A frequência com que compra pela internet (semanal, quinzenal, mensal e etc);5 - MELHOR IDADE;Masculino;C
184;Se possui smartphone?;5 - MELHOR IDADE;Masculino;C
184;Se costuma comprar parcelado ou à vista?;5 - MELHOR IDADE;Masculino;C
184;Sobre o meio de comunicação preferido? (Rádio, TV, Internet, Revistas e etc);5 - MELHOR IDADE;Masculino;C
184;Sobre rede social preferida? (Facebook, Twitter, Instagram e etc);5 - MELHOR IDADE;Masculino;C
184;Se gosta de ir em shows;5 - MELHOR IDADE;Masculino;C
184;Se gosta de viajar e com que frequência;5 - MELHOR IDADE;Masculino;C
184;Sobre a sua operadora de telefonia (Claro, Vivo e etc);5 - MELHOR IDADE;Masculino;C
184;Se o celular é pós pago ou pré pago;5 - MELHOR IDADE;Masculino;C
184;Sobre a operadora de TV a cabo (Claro, Vivo, NET e etc);5 - MELHOR IDADE;Masculino;C
184;Se tem intenção de comprar algum produto específico (um IPhone por exemplo);5 - MELHOR IDADE;Masculino;C
185;Características do veículo (marca, ano e etc);5 - MELHOR IDADE;Masculino;C
185;Informações sociais como sexo, idade, estado civil por exemplo;5 - MELHOR IDADE;Masculino;C
185;Se costuma comprar por impulso ou pesquisa bastante antes de comprar;5 - MELHOR IDADE;Masculino;C
185;Se possui smartphone?;5 - MELHOR IDADE;Masculino;C
185;Sobre a profissão que exerce;5 - MELHOR IDADE;Masculino;C
